r,g,b,digit,VAE log-likelihood,WWDC* conditional log-likelihood,WWDC* unconditional log-likelihood,image,projection_x,projection_y
0.23987211,0.8176704,0.71364623,4,12.232536315917969,-71.73422241210938,-75.18848419189453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2206.png"" alt=""drawing"" style=""width:56px;""/>",3.1548326,3.7199981
0.31795484,0.38554066,0.07047765,5,10.10205078125,-69.91204071044922,-68.61927032470703,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2207.png"" alt=""drawing"" style=""width:56px;""/>",0.03382912,1.4040848
0.060113378,0.5205139,0.39023012,8,15.993904113769531,-71.38799285888672,-72.16835021972656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2208.png"" alt=""drawing"" style=""width:56px;""/>",-1.1653359,4.498394
0.6564453,0.072476,0.16856232,0,22.026206970214844,-72.29499053955078,-69.27123260498047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2209.png"" alt=""drawing"" style=""width:56px;""/>",-4.384633,-1.9651778
0.22871955,0.056683905,0.8967998,6,35.754364013671875,-70.43428039550781,-68.6719741821289,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2210.png"" alt=""drawing"" style=""width:56px;""/>",-0.4453692,-0.41543347
0.44765207,0.8229326,0.5218507,8,35.050758361816406,-68.83514404296875,-74.26874542236328,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2211.png"" alt=""drawing"" style=""width:56px;""/>",5.009882,2.2349193
0.6080926,0.1271759,0.593262,9,28.823097229003906,-72.79557800292969,-69.21797180175781,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2212.png"" alt=""drawing"" style=""width:56px;""/>",6.5744977,2.8448646
0.81906885,0.8630103,0.6293066,8,23.34320831298828,-71.41283416748047,-76.12120819091797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2213.png"" alt=""drawing"" style=""width:56px;""/>",2.9653103,-4.5874453
0.23575713,0.11059024,0.42928103,5,23.227569580078125,-69.44158935546875,-69.59963989257812,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2214.png"" alt=""drawing"" style=""width:56px;""/>",1.8888286,0.5157334
0.2283044,0.43589643,0.37994343,6,14.987747192382812,-75.52290344238281,-72.39366149902344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2215.png"" alt=""drawing"" style=""width:56px;""/>",-0.9053972,-2.823396
0.07622127,0.8098142,0.78058046,9,6.8467559814453125,-72.63341522216797,-77.48068237304688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2216.png"" alt=""drawing"" style=""width:56px;""/>",2.0702229,4.28009
0.84302133,0.10924377,0.14633133,0,24.42186737060547,-72.8940658569336,-72.4666748046875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2217.png"" alt=""drawing"" style=""width:56px;""/>",5.6092057,-1.1296723
0.8951451,0.47055218,0.46892977,4,22.436729431152344,-73.68407440185547,-72.14168548583984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2218.png"" alt=""drawing"" style=""width:56px;""/>",1.1119944,0.46144187
0.7326375,0.24998914,0.5874726,8,22.168930053710938,-72.72267150878906,-71.41967010498047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2219.png"" alt=""drawing"" style=""width:56px;""/>",7.4108024,1.7859988
0.17036225,0.37127522,0.5287507,7,25.184326171875,-69.62451171875,-71.52881622314453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2220.png"" alt=""drawing"" style=""width:56px;""/>",-1.1390202,-5.7205715
0.39660835,0.31907788,0.11750969,1,28.779953002929688,-70.73773956298828,-67.62750244140625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2221.png"" alt=""drawing"" style=""width:56px;""/>",-0.034539618,-1.668724
0.5649501,0.26306003,0.23426351,3,3.1808395385742188,-77.5464096069336,-75.763427734375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2222.png"" alt=""drawing"" style=""width:56px;""/>",-3.4998264,-11.112237
0.4759216,0.06336732,0.47275117,4,10.462318420410156,-68.85415649414062,-67.25794982910156,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2223.png"" alt=""drawing"" style=""width:56px;""/>",-0.32902396,-2.2769554
0.27399942,0.27233264,0.54127383,5,-3.2988204956054688,-77.19474792480469,-73.35614013671875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2224.png"" alt=""drawing"" style=""width:56px;""/>",5.562017,-7.742293
0.48809808,0.36739045,0.8820453,8,19.050613403320312,-74.97557067871094,-76.53916931152344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2225.png"" alt=""drawing"" style=""width:56px;""/>",2.6813369,-2.5811703
0.19910721,0.7967915,0.34725106,0,12.848098754882812,-73.93699645996094,-73.00515747070312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2226.png"" alt=""drawing"" style=""width:56px;""/>",2.1146379,1.4247458
0.79492307,0.50499934,0.4273452,9,16.885238647460938,-71.19116973876953,-70.84318542480469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2227.png"" alt=""drawing"" style=""width:56px;""/>",1.381487,5.747085
0.08902137,0.3569519,0.4678348,1,18.64287567138672,-67.75737762451172,-71.00546264648438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2228.png"" alt=""drawing"" style=""width:56px;""/>",-3.8037717,2.7664542
0.063072816,0.06214086,0.13899478,3,24.649925231933594,-73.53508758544922,-71.1947021484375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2229.png"" alt=""drawing"" style=""width:56px;""/>",-6.795363,6.5857086
0.40375096,0.7880764,0.49643654,3,27.163711547851562,-69.46321868896484,-71.40003967285156,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2230.png"" alt=""drawing"" style=""width:56px;""/>",-0.6321103,-0.8964772
0.77470386,0.12309545,0.7649769,6,13.535202026367188,-72.83373260498047,-69.2584228515625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2231.png"" alt=""drawing"" style=""width:56px;""/>",1.9788402,-1.2816181
0.94865,0.379222,0.9073608,9,-11.495674133300781,-82.1390609741211,-79.8934326171875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2232.png"" alt=""drawing"" style=""width:56px;""/>",2.1999075,-3.6234872
0.6760807,0.84526944,0.62237334,8,2.7288436889648438,-82.49969482421875,-83.12071228027344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2233.png"" alt=""drawing"" style=""width:56px;""/>",8.610966,1.5620314
0.4920978,0.44993496,0.34806874,7,9.5748291015625,-66.57413482666016,-66.38385009765625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2234.png"" alt=""drawing"" style=""width:56px;""/>",-0.19989416,-1.6417751
0.9121951,0.31721917,0.4907604,1,28.626510620117188,-71.74823760986328,-70.99111938476562,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2235.png"" alt=""drawing"" style=""width:56px;""/>",-8.97466,3.8252268
0.7123842,0.21763623,0.7324785,0,12.771697998046875,-69.6801528930664,-68.6176528930664,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2236.png"" alt=""drawing"" style=""width:56px;""/>",-5.3664465,6.0062556
0.9452486,0.7345964,0.15257485,5,13.884086608886719,-86.41044616699219,-92.89326477050781,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2237.png"" alt=""drawing"" style=""width:56px;""/>",7.7392435,-2.756221
0.83707297,0.12759694,0.3626693,7,3.9797134399414062,-73.64230346679688,-73.0445327758789,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2238.png"" alt=""drawing"" style=""width:56px;""/>",4.265375,4.6884193
0.51550514,0.075492464,0.27611026,1,50.83618927001953,-67.29295349121094,-67.2662582397461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2239.png"" alt=""drawing"" style=""width:56px;""/>",-4.520237,1.3506438
0.3529311,0.7900682,0.07967763,7,47.448638916015625,-69.23617553710938,-71.65159606933594,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2240.png"" alt=""drawing"" style=""width:56px;""/>",-1.4060566,2.417769
0.7069594,0.9234704,0.61835206,5,12.359642028808594,-75.0799331665039,-76.46116638183594,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2241.png"" alt=""drawing"" style=""width:56px;""/>",-3.4355376,-5.33892
0.6945165,0.50789833,0.6872763,2,15.58642578125,-69.18474578857422,-73.90034484863281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2242.png"" alt=""drawing"" style=""width:56px;""/>",-3.005387,-2.4693217
0.8453312,0.60294414,0.36202502,7,4.94940185546875,-80.48271179199219,-70.73994445800781,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2243.png"" alt=""drawing"" style=""width:56px;""/>",-7.630803,5.9878826
0.93453157,0.5318907,0.105182216,9,30.847389221191406,-73.83657836914062,-77.9871826171875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2244.png"" alt=""drawing"" style=""width:56px;""/>",-1.2282732,-2.6725085
0.85992134,0.496534,0.4243189,1,33.87604522705078,-82.32109832763672,-67.45545959472656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2245.png"" alt=""drawing"" style=""width:56px;""/>",-7.268535,5.7413535
0.29481384,0.60900617,0.61751163,8,20.053131103515625,-75.80921173095703,-76.58665466308594,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2246.png"" alt=""drawing"" style=""width:56px;""/>",8.072728,2.4348397
0.41667166,0.7927706,0.4319763,5,5.448753356933594,-74.49470520019531,-76.1718978881836,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2247.png"" alt=""drawing"" style=""width:56px;""/>",-2.7621033,3.1624281
0.11414647,0.83846885,0.4209744,2,4.488517761230469,-74.2470932006836,-76.9749755859375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2248.png"" alt=""drawing"" style=""width:56px;""/>",3.9717565,-4.7680793
0.31053853,0.74617404,0.7885007,4,29.58281707763672,-72.0023193359375,-75.83911895751953,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2249.png"" alt=""drawing"" style=""width:56px;""/>",6.015824,-0.07450239
0.42881176,0.8389475,0.8196321,9,26.920516967773438,-73.00321960449219,-73.55497741699219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2250.png"" alt=""drawing"" style=""width:56px;""/>",-4.8813186,3.9007454
0.8753958,0.44009286,0.6535681,4,8.85638427734375,-72.88963317871094,-71.90592956542969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2251.png"" alt=""drawing"" style=""width:56px;""/>",4.678611,-0.75459963
0.9384447,0.07029783,0.69275033,7,-8.495086669921875,-71.78106689453125,-73.84852600097656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2252.png"" alt=""drawing"" style=""width:56px;""/>",0.9178623,4.58165
0.2878304,0.8893782,0.8632709,2,-29.648361206054688,-87.43465423583984,-98.01351928710938,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2253.png"" alt=""drawing"" style=""width:56px;""/>",8.255755,1.9893672
0.6855438,0.6862028,0.84893656,2,3.8785781860351562,-73.5704574584961,-76.20844268798828,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2254.png"" alt=""drawing"" style=""width:56px;""/>",-6.3103957,0.5522287
0.3291233,0.723088,0.7495164,3,17.738983154296875,-75.90240478515625,-77.92144012451172,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2255.png"" alt=""drawing"" style=""width:56px;""/>",2.065587,-6.0135736
0.4242606,0.6790561,0.7688394,4,5.637336730957031,-81.0127944946289,-84.64485931396484,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2256.png"" alt=""drawing"" style=""width:56px;""/>",8.606753,-2.7496665
0.45805877,0.82519275,0.37381345,9,17.32537841796875,-70.44085693359375,-73.2950439453125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2257.png"" alt=""drawing"" style=""width:56px;""/>",1.5584848,3.826394
0.07162225,0.41500074,0.9149666,1,7.127174377441406,-76.74640655517578,-71.33702087402344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2258.png"" alt=""drawing"" style=""width:56px;""/>",-5.3884435,1.3027502
0.6527918,0.28873515,0.67999506,9,-2.5053939819335938,-77.05412292480469,-76.8400650024414,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2259.png"" alt=""drawing"" style=""width:56px;""/>",4.410239,5.4702806
0.7234243,0.25236553,0.086822815,2,29.517364501953125,-70.6380844116211,-72.87821197509766,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2260.png"" alt=""drawing"" style=""width:56px;""/>",-1.2833067,-1.2264313
0.8749755,0.62305695,0.21354237,1,18.53516387939453,-71.31356048583984,-70.43791961669922,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2261.png"" alt=""drawing"" style=""width:56px;""/>",-1.6745626,2.7998636
0.5255004,0.20133832,0.94276005,7,17.717514038085938,-74.0283203125,-73.76811218261719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2262.png"" alt=""drawing"" style=""width:56px;""/>",5.3338623,4.1372137
0.2161248,0.67476046,0.4149493,9,21.095184326171875,-70.71672058105469,-71.2372817993164,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2263.png"" alt=""drawing"" style=""width:56px;""/>",7.101449,3.4952838
0.17379676,0.4828637,0.7968493,4,8.675346374511719,-87.14421844482422,-84.30975341796875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2264.png"" alt=""drawing"" style=""width:56px;""/>",9.5004015,0.65634906
0.24031726,0.49902406,0.42435515,4,9.291732788085938,-70.20413208007812,-66.88196563720703,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2265.png"" alt=""drawing"" style=""width:56px;""/>",-0.024792634,3.2280333
0.25077087,0.09458159,0.43862763,1,28.301895141601562,-90.84140014648438,-72.25244903564453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2266.png"" alt=""drawing"" style=""width:56px;""/>",6.5447454,-9.6026125
0.41381037,0.14090644,0.85875386,6,11.046546936035156,-71.84739685058594,-71.62149810791016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2267.png"" alt=""drawing"" style=""width:56px;""/>",-7.6975193,-1.1094385
0.87292457,0.13962649,0.15602943,7,21.972564697265625,-77.88201904296875,-77.119873046875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2268.png"" alt=""drawing"" style=""width:56px;""/>",6.7489076,-2.8648486
0.46876192,0.8092255,0.54008675,2,5.669441223144531,-76.80046844482422,-86.25077056884766,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2269.png"" alt=""drawing"" style=""width:56px;""/>",-5.851586,-5.715855
0.47272307,0.450438,0.37986928,7,23.103958129882812,-69.95169830322266,-66.70955657958984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2270.png"" alt=""drawing"" style=""width:56px;""/>",-3.8169997,-4.697367
0.5067304,0.10738891,0.31754547,8,25.16162872314453,-68.56780242919922,-69.45235443115234,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2271.png"" alt=""drawing"" style=""width:56px;""/>",1.7893903,-2.656482
0.71556515,0.630063,0.8086823,8,17.51800537109375,-77.69772338867188,-77.72284698486328,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2272.png"" alt=""drawing"" style=""width:56px;""/>",-5.9765205,0.94222045
0.11796482,0.34285143,0.834366,1,36.16474151611328,-68.38966369628906,-70.54998016357422,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2273.png"" alt=""drawing"" style=""width:56px;""/>",-4.9439244,1.9622083
0.33313033,0.29863122,0.073389664,9,35.14543151855469,-67.93280029296875,-66.50526428222656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2274.png"" alt=""drawing"" style=""width:56px;""/>",0.27785146,0.3835551
0.07116611,0.86522675,0.38309324,7,27.051795959472656,-69.43936157226562,-74.3138198852539,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2275.png"" alt=""drawing"" style=""width:56px;""/>",4.426663,5.1715093
0.33435246,0.68883437,0.24415496,1,23.5115966796875,-72.15425109863281,-71.35972595214844,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2276.png"" alt=""drawing"" style=""width:56px;""/>",4.544916,2.290221
0.1796089,0.7336117,0.26013294,1,34.959983825683594,-73.09268951416016,-72.2530288696289,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2277.png"" alt=""drawing"" style=""width:56px;""/>",-2.8102531,-4.527531
0.9138937,0.8851823,0.9126002,7,-0.7045822143554688,-77.19004821777344,-81.87316131591797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2278.png"" alt=""drawing"" style=""width:56px;""/>",-2.3983386,-7.93381
0.6207916,0.79678524,0.08018279,5,6.40716552734375,-74.42536926269531,-75.41521453857422,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2279.png"" alt=""drawing"" style=""width:56px;""/>",2.5459015,-0.38680547
0.66867346,0.76148534,0.673178,3,-8.152786254882812,-74.08375549316406,-70.3337173461914,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2280.png"" alt=""drawing"" style=""width:56px;""/>",2.0289502,4.9228444
0.54849815,0.28692532,0.92744446,3,10.439605712890625,-74.31370544433594,-75.19286346435547,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2281.png"" alt=""drawing"" style=""width:56px;""/>",2.5136998,-5.2733803
0.05618485,0.7286632,0.7369551,5,16.52027130126953,-73.10599517822266,-74.77607727050781,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2282.png"" alt=""drawing"" style=""width:56px;""/>",-0.94664544,-4.4412646
0.34225303,0.62768966,0.55062544,1,61.79077911376953,-68.9466781616211,-67.54447937011719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2283.png"" alt=""drawing"" style=""width:56px;""/>",-3.2799878,1.0321958
0.63075954,0.20541748,0.31077692,3,26.918701171875,-71.42157745361328,-69.8885498046875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2284.png"" alt=""drawing"" style=""width:56px;""/>",-5.415767,5.1899233
0.5385218,0.92901075,0.5271206,7,22.558761596679688,-78.42357635498047,-79.64987182617188,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2285.png"" alt=""drawing"" style=""width:56px;""/>",-9.077247,-1.5245433
0.5896724,0.92944854,0.30825356,6,28.88525390625,-76.39897155761719,-77.02458953857422,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2286.png"" alt=""drawing"" style=""width:56px;""/>",10.186315,-2.4275205
0.26277196,0.057929575,0.26143044,1,52.03961181640625,-65.01298522949219,-67.41374206542969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2287.png"" alt=""drawing"" style=""width:56px;""/>",-2.0057895,1.6108894
0.4727244,0.56235725,0.2857961,3,-1.410858154296875,-75.87774658203125,-74.13632202148438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_2288.png"" alt=""drawing"" style=""width:56px;""/>",-8.027642,2.0938144
